CSTR50b50c4p01.dat
50
10000
1003 51
4749 24
750 79
4783 64
3139 48
3406 49
4373 89
1042 7
3058 48
2171 42
2221 52
1211 74
1556 81
3511 83
2855 38
1260 56
539 19
3283 58
4624 74
855 79
3281 2
4503 72
1260 42
4982 60
3771 11
3318 41
2614 15
2142 19
4598 69
3499 81
1979 1
2084 42
542 9
3541 50
4962 33
2327 74
4242 77
712 55
2111 31
2459 7
4641 24
2030 78
1160 47
2404 87
706 56
1668 84
2441 21
3377 89
2347 35
1207 74
CSTR50b50c4p02.dat
50
10000
711 56
1994 70
3150 75
4185 65
1173 72
3300 63
1315 60
4380 10
1555 38
3447 40
2771 47
4268 57
2548 22
1980 39
2161 31
1486 46
3064 86
2575 17
3873 55
1542 86
2494 14
2651 84
4749 10
693 29
772 17
1833 15
665 73
3234 17
1137 4
798 86
3669 71
534 82
2936 41
2483 27
1832 7
584 42
2003 51
3771 72
3310 46
2041 71
1955 52
4849 46
3336 45
3922 51
4976 60
3328 63
3300 54
1351 78
2459 65
4645 93
CSTR50b50c4p03.dat
50
10000
4918 71
3739 32
1050 83
3587 76
3706 10
3193 91
2756 38
3218 14
4552 34
4722 44
3321 50
2824 47
3541 60
4950 98
1467 28
1712 43
1089 76
1867 75
3122 43
2228 8
1708 31
798 10
3737 76
905 100
2272 26
4847 89
3215 49
4326 17
2177 33
2596 4
858 61
3483 39
829 83
1425 4
3201 80
3341 14
4265 30
2330 1
4508 71
1623 53
3769 92
3169 17
1013 49
939 19
4746 74
4988 50
4159 100
3824 79
2571 8
3583 121
CSTR50b50c4p4.dat
50
10000
4626 86
985 94
3450 89
2989 87
1740 43
3087 9
4197 7
2056 18
3049 27
1498 47
3871 50
1380 32
4533 106
3419 55
773 23
1938 36
3614 58
1160 33
2371 26
2914 20
921 50
3446 28
2726 44
1116 74
3772 36
3362 67
1266 17
918 16
3216 69
4394 12
2548 45
1932 94
3223 21
4867 89
4571 57
1598 89
2026 2
890 24
1206 99
1205 28
1084 26
1488 92
3189 53
2457 89
4516 88
2147 31
518 41
1798 76
2683 47
2521 51
CSTR50b50c4p5.dat
50
10000
4334 95
2730 41
1350 88
2391 91
4274 77
2980 29
1139 87
894 22
1545 16
2773 47
4421 46
4436 12
1026 33
1888 1
4579 15
2163 25
1640 33
4952 96
1620 4
3600 32
4634 68
1594 46
1715 4
1327 37
772 45
1877 36
3816 93
2010 13
4256 103
1693 20
4237 22
4881 34
1116 63
3808 61
1441 26
4356 52
4287 86
3949 48
2405 7
787 112
2898 63
4307 53
865 52
3975 46
4285 96
3807 7
1376 86
4271 65
2795 87
1459 80
CSTR50b50c4p6.dat
50
10000
4041 85
4475 83
3750 70
1792 77
2307 91
2874 41
2580 42
4232 21
4542 4
4048 37
4971 34
2993 89
2018 60
4857 50
3885 6
2389 11
4165 5
4244 37
870 80
4286 36
3848 70
4242 52
704 65
1538 94
2272 43
4892 2
1867 45
3102 9
795 17
3491 23
1427 94
3330 72
3510 87
2750 26
2811 89
2613 11
2049 44
2508 59
3603 23
4869 66
4712 83
2627 10
3042 41
993 96
4055 85
967 80
2235 12
2245 44
2906 9
4897 91
CSTR50b50c4p7.dat
50
10000
3749 89
1720 37
1650 66
1194 77
4841 22
2767 57
4021 13
3070 23
3039 88
824 35
1021 29
1549 70
3011 91
3326 4
3191 93
2615 2
2190 77
3536 87
4619 60
4972 45
3061 82
2389 65
4193 30
1750 60
3773 49
3407 69
4418 12
4194 6
1834 43
790 29
3116 73
1780 19
1403 26
1692 1
4181 61
870 72
4310 17
1067 76
4801 39
4450 39
2027 17
946 71
718 38
2511 57
3825 88
2627 58
3094 47
4718 33
3018 41
3834 118
CSTR50b50c4p8.dat
50
10000
3457 2
3465 84
4050 62
596 77
2875 48
2661 73
963 76
1908 25
1536 77
2099 33
1571 25
4605 53
4004 30
1795 52
2497 84
2840 84
4715 54
2828 44
3868 41
1158 54
2275 2
537 78
3182 89
1961 28
773 54
1921 42
2468 73
786 4
2874 68
2588 35
4805 53
4729 61
3797 58
634 70
1050 33
3627 39
2072 83
4126 1
1500 55
4032 13
3841 46
3765 37
2894 36
4029 20
3595 92
4287 37
3953 81
2691 22
3130 72
2772 41
CSTR50b50c4p9.dat
50
10000
3164 9
710 48
1950 72
4498 95
909 89
2554 107
2404 57
746 33
4533 82
3374 38
2121 24
3161 44
4996 74
4764 10
1803 94
3066 90
2740 39
2121 2
3117 28
1844 75
1488 18
3185 110
2171 67
2172 107
2273 72
4936 18
519 50
1878 2
3913 3
4387 49
1995 41
3178 13
1691 110
4076 55
2420 8
1884 9
4333 69
2685 23
2698 86
3614 95
1155 91
2085 6
570 41
1047 91
3365 5
1447 20
4812 29
665 15
3242 14
1710 74
CSTR50b50c4p10.dat
50
10000
2872 16
2455 104
4350 67
3900 95
3442 10
2448 16
3846 22
4084 35
3030 70
4650 36
2671 19
1718 23
1489 1
3233 66
1109 84
3292 77
766 14
1413 62
2366 6
2530 85
701 33
1333 16
1160 27
2383 69
3773 78
3451 95
3069 13
2971 108
4953 33
1685 56
3684 18
1627 62
4084 39
3018 26
3790 85
4642 80
2094 38
1244 45
3896 103
3196 63
2970 15
4904 76
2747 38
2565 46
3135 11
3107 104
1170 69
3138 3
3354 50
648 94
CSTR50b50c4p11.dat
50
10000
2580 20
4200 47
2250 58
3302 88
1476 37
2341 32
787 87
2922 34
1526 53
1425 31
3222 13
4774 4
2481 35
1702 12
4915 69
3518 59
3291 87
705 11
1615 84
3216 86
4415 43
3980 29
4649 87
2595 29
774 77
1966 58
1120 76
4063 95
1492 58
3483 57
874 94
4577 3
1978 70
1959 96
660 49
2899 39
4356 7
4304 60
595 13
2778 30
4784 45
3224 34
4923 32
4083 3
2905 15
4767 72
2029 2
1112 89
3465 79
4086 113
CSTR50b50c4p12.dat
50
10000
2287 24
1445 89
4650 50
2704 81
4010 59
2235 45
2228 52
1760 34
4523 40
2700 27
3772 8
3330 76
3474 63
4671 58
4221 56
3743 45
1316 59
4497 59
864 59
3903 87
3628 52
2128 40
3637 48
2806 85
2274 76
4981 27
3671 39
655 84
2531 78
782 58
2563 67
3026 43
4371 8
901 64
2030 19
1156 5
2117 70
2863 72
1793 28
2360 3
2099 69
1543 88
2599 28
1100 57
2674 19
1927 46
2888 35
3585 72
3577 13
3024 37
CSTR50b50c4p13.dat
50
10000
1995 36
3190 55
2550 57
2106 99
2043 100
2129 73
3670 29
598 43
3020 37
3976 30
4322 4
1886 72
4466 5
3141 18
3527 59
3969 43
3841 46
3790 22
4613 50
4589 9
2841 78
4776 64
2626 19
3017 66
3774 98
3495 2
1721 11
1747 98
3571 16
2580 76
4253 59
1475 100
2265 48
4343 50
3400 99
3913 76
4379 54
1422 1
2991 52
1942 80
3913 10
4362 68
4776 31
2618 26
2444 28
3587 32
3747 82
1558 74
3689 52
1962 64
CSTR50b50c4p14.dat
50
10000
1703 38
4935 4
4950 49
1507 91
4577 22
2022 83
611 93
3936 41
1517 24
751 26
4872 96
4942 48
959 38
1610 66
2833 47
4195 29
1867 19
3082 72
3862 26
775 18
2055 84
2924 72
1615 79
3229 27
774 95
2010 70
4272 73
2839 86
4610 42
4379 75
1442 33
4424 38
4658 78
3285 20
4769 62
2170 36
2140 22
4481 20
4190 65
1524 46
1227 40
2682 28
2452 26
4136 82
2214 30
747 7
4605 15
4032 57
3801 80
900 83
CSTR50b50c4p15.dat
50
10000
1410 45
2180 55
2850 47
909 95
2611 50
1916 4
2053 64
2774 45
4514 15
2026 25
922 93
3499 32
1951 72
4579 20
2139 41
4420 20
4392 95
2374 30
3111 8
1461 28
1268 2
1071 88
604 46
3440 93
2274 5
525 44
2322 42
3931 85
1150 70
1677 83
3131 14
2873 83
2552 17
2227 93
1639 35
4928 3
4401 93
3040 40
888 83
1106 19
3042 72
1001 92
4628 25
1154 45
1984 36
2407 84
964 52
2005 48
3913 17
4338 108
CSTR50b50c4p16.dat
50
10000
1118 57
3925 9
750 49
4811 107
645 87
1809 24
3494 38
1612 53
3011 5
3302 26
1472 99
2055 16
2944 9
3048 79
1445 37
4646 11
2417 80
1666 92
2361 96
2147 42
4981 17
3719 5
4093 12
3651 66
3775 13
3540 17
4873 9
523 92
2189 109
3476 100
4821 102
1323 33
4945 58
1168 76
3009 8
3185 75
2163 73
1599 66
2087 3
687 100
4856 6
3821 64
2305 25
2672 7
1754 46
4067 69
1823 99
4479 41
4024 56
3276 38
CSTR50b50c4p17.dat
50
10000
826 58
1170 59
3150 42
4213 1
3178 8
1703 39
4935 4
4950 50
1507 93
4577 22
2022 85
611 95
3936 42
1517 24
751 27
4872 98
4942 49
959 39
1610 67
2833 48
4195 30
1867 19
3082 74
3862 27
775 18
2055 86
2924 73
1615 81
3229 28
774 97
2010 72
4272 75
2839 88
4610 43
4379 77
1442 34
4424 39
4658 79
3285 21
4769 63
2170 37
2140 23
4481 21
4190 66
1524 47
1227 41
2682 28
2452 26
4136 84
2214 54
CSTR50b50c4p18.dat
50
10000
533 71
2916 13
1050 43
3615 3
1212 40
1596 63
1877 79
3788 58
4504 93
1352 23
2572 89
3667 86
4929 84
4486 84
4557 22
597 97
2968 30
4751 102
859 53
3519 64
3408 49
4514 38
2071 43
4074 102
2275 27
569 64
974 45
2707 87
4268 62
2573 6
3700 58
2721 24
732 28
3552 20
1249 54
4199 1
2186 13
3217 1
4483 42
4351 40
3985 75
4959 96
2157 21
1208 30
1294 57
2887 21
3541 73
4925 18
4248 21
1152 88
CSTR50b50c4p19.dat
50
10000
4741 76
4661 69
3450 40
3017 4
3746 69
1490 81
3318 45
2626 60
3001 80
2628 21
3122 82
2224 65
1421 13
2955 31
3863 14
823 85
993 4
4043 52
4608 32
4205 73
2621 63
2662 53
1060 4
4285 64
3775 34
3584 32
3525 8
3799 83
807 91
4371 13
889 35
1170 72
3126 66
2494 98
2618 22
2456 71
4447 89
1777 22
1182 61
3933 10
1299 1
3279 56
4334 18
2726 94
1063 62
4547 104
4399 5
2899 6
4360 57
4590 111
CSTR50b50c4p20.dat
50
10000
4449 78
1906 16
1350 34
2419 6
1779 93
1383 94
4759 11
1464 59
1498 66
3903 18
3672 73
780 43
2414 47
1424 81
3169 6
1049 69
3518 81
3335 3
3857 10
4891 79
1835 73
810 65
4549 69
4496 26
775 39
2099 2
1575 73
4892 75
1847 13
1669 19
2578 12
4119 13
1020 99
1436 67
3988 93
714 32
2208 56
4836 41
2380 75
3515 81
3113 33
1598 18
2010 15
4243 49
833 64
1707 76
758 43
872 95
4472 88
3528 30
