CSTR50b50c3p01.dat
50
10000
540 44
879 38
2472 32
528 37
36 64
120 45
1039 23
1276 57
617 19
1383 65
760 31
1531 77
1213 3
1131 8
363 58
791 33
1172 14
730 33
1883 13
1217 15
1474 53
2217 23
2471 48
494 36
149 90
592 30
2085 83
597 57
2460 87
2181 69
2366 45
526 65
2417 85
1683 85
2041 22
2474 57
721 54
1226 20
2077 27
37 72
165 77
1722 78
2312 78
1722 60
2288 65
2471 61
468 72
738 75
2470 53
423 65
CSTR50b50c3p02.dat
50
10000
378 53
1849 90
1305 31
196 41
1444 95
61 65
1839 91
630 63
2282 11
2092 67
1066 28
728 64
1764 36
281 58
2477 55
916 25
75 88
337 87
1466 91
1599 26
1037 70
1188 39
1909 17
612 6
982 6
2267 4
1002 55
1204 58
537 23
680 79
805 28
2165 17
1247 28
1095 65
302 91
1506 28
1977 31
425 40
243 46
2305 49
1172 16
788 49
1021 81
65 26
2160 74
893 44
945 16
2113 69
32 89
2333 92
CSTR50b50c3p03.dat
50
10000
215 58
318 43
138 28
2364 42
352 25
1 81
140 60
2485 64
1447 1
300 64
1372 24
2426 47
2315 68
1930 12
2092 47
1041 15
1478 65
2444 43
1048 71
1980 35
600 82
159 52
1348 77
729 68
1816 12
1442 71
2419 22
1811 54
1115 49
1679 84
1743 8
1303 60
77 62
507 40
1063 63
538 89
734 4
2125 58
909 62
2072 22
2180 46
2355 15
2231 77
908 82
2032 78
1815 22
1422 52
987 58
94 26
1743 113
CSTR50b50c3p4.dat
50
10000
53 63
1288 91
1472 25
2031 43
1759 51
2442 4
941 30
1839 65
612 85
1009 62
1677 19
1624 29
367 7
1080 60
1706 40
1167 5
380 42
2051 92
631 52
2361 43
163 1
1630 65
786 43
847 36
149 18
617 43
1336 83
2418 51
1692 75
178 89
182 81
442 8
1407 2
2419 15
1824 35
2070 56
1990 71
1324 76
1575 77
1840 89
688 74
1421 74
940 74
1752 45
1904 81
237 2
1899 86
2361 47
157 57
1153 39
CSTR50b50c3p5.dat
50
10000
2390 87
2257 58
305 28
1699 56
667 98
2383 25
1742 2
1193 86
2277 95
1717 76
1983 19
822 16
918 48
229 19
1320 41
1292 111
1783 26
1657 64
214 43
242 66
2226 18
601 99
224 12
964 6
982 30
2292 21
253 65
524 61
2270 10
1177 3
1120 79
2080 64
236 45
1832 106
85 11
1101 31
746 56
524 2
2240 2
1608 80
1696 14
487 53
2149 91
95 10
1776 109
1160 93
2376 36
1235 46
219 111
563 73
CSTR50b50c3p6.dat
50
10000
2228 75
727 2
1638 19
1367 46
2074 11
2324 37
42 65
548 70
1442 66
2426 59
2288 11
20 89
1470 70
1879 63
935 26
1418 79
686 92
1264 9
2297 16
623 62
1789 28
2072 93
2163 69
1081 66
1816 30
1467 83
1670 21
1131 47
347 34
2176 9
2059 43
1219 93
1566 69
1244 60
846 75
133 85
2003 19
2223 20
406 18
1376 38
204 41
2054 9
858 70
938 64
1648 91
2082 53
353 63
109 27
281 27
2473 89
CSTR50b50c3p7.dat
50
10000
2066 89
1696 55
472 19
1034 53
982 42
2265 59
843 40
2402 81
607 63
635 64
94 7
1718 80
2021 11
1028 21
549 22
1543 76
2089 78
871 65
1880 99
1004 79
1352 45
1043 15
1601 40
1199 38
149 40
641 62
587 90
1738 49
924 67
675 17
497 27
357 47
396 11
656 40
1607 53
1665 59
759 95
1423 43
1072 38
1143 13
1212 78
1120 76
2067 76
1781 31
1521 4
504 37
830 7
1483 19
343 65
1883 116
CSTR50b50c3p8.dat
50
10000
1903 102
166 7
1805 17
702 58
2390 75
2206 82
1644 9
1757 89
2272 57
1343 67
400 3
916 66
72 49
178 79
164 15
1668 70
992 58
478 20
1463 85
1386 95
915 64
14 33
1039 4
1316 4
983 50
2316 35
2004 60
2345 50
1502 102
1675 25
1436 7
1996 100
1726 51
68 15
2368 25
697 26
2015 71
622 67
1738 60
911 93
2220 9
186 43
776 79
125 99
1393 10
1426 15
1307 48
357 8
405 107
