CSTR50b50c1p01.dat
50
10000
3186 31
1252 68
6414 29
5479 76
6533 4
6393 41
3938 74
2176 69
4533 55
6881 21
1111 83
3906 87
7396 28
146 38
2916 8
4583 79
2919 3
4798 74
3200 77
2274 72
4001 69
6615 15
4711 64
4512 82
5435 71
3439 6
4223 40
7407 43
980 33
2131 44
1365 44
6959 22
6619 58
5013 66
3502 94
1183 25
1518 8
2828 41
5827 20
1305 21
2681 96
2902 81
3614 50
1653 4
4906 87
3348 15
5239 87
4557 48
1076 94
1451 56
CSTR50b50c1p02.dat
50
10000
2699 34
4160 20
2914 24
4482 71
3256 28
6215 53
6341 41
239 65
2028 41
1507 17
2027 71
1500 64
1550 56
5094 80
1759 1
4959 63
7128 70
3618 28
1949 53
3417 74
2690 76
3528 27
3026 27
4865 46
435 70
964 68
974 7
1728 37
2712 55
5129 46
4181 22
4374 59
3108 85
3250 38
5785 61
5778 80
5287 70
426 55
325 34
608 82
5705 28
101 43
7241 44
4183 57
4522 84
6114 82
6671 26
1179 34
1262 28
7181 76
CSTR50b50c1p03.dat
50
10000
2211 42
7068 70
6915 22
3485 77
7479 56
6038 72
1243 14
5802 71
7022 34
3632 17
2944 71
6594 51
3204 91
2543 41
603 87
5335 57
3836 52
2439 80
697 38
4561 87
1379 1
441 42
1340 88
5217 17
2936 80
5988 46
5225 69
3548 37
4445 84
626 55
6996 5
1789 13
7098 31
1486 17
568 38
2873 53
1556 48
5525 77
2322 52
7411 61
1229 59
4800 13
3368 45
6712 24
4138 1
1381 66
602 62
5301 26
1449 61
5411 100
CSTR50b50c1p4.dat
50
10000
1724 53
2477 28
3415 22
2488 86
4202 91
5860 98
3645 86
3866 81
4517 28
5758 17
3861 74
4187 38
4858 33
7491 98
6946 89
5711 53
545 34
1259 42
6946 22
5704 5
68 16
4854 62
7155 60
5569 86
5436 95
3513 21
1976 41
5368 38
6177 20
3623 68
2312 86
6705 60
3587 71
7223 94
2851 12
7469 24
5325 25
3123 3
4319 76
6714 39
4253 98
1999 80
6996 48
1742 88
3755 7
4148 51
2033 5
1924 18
1635 1
3641 30
CSTR50b50c1p5.dat
50
10000
1237 63
5385 86
7415 20
1491 94
924 19
5683 15
6048 58
1929 90
2012 19
383 17
4778 74
1781 21
6512 73
4940 52
5789 87
6087 45
4754 11
79 105
5694 2
6848 16
6257 32
1766 82
5470 26
5921 56
436 109
1038 100
6227 7
7188 38
409 52
6621 80
5128 69
4120 5
76 6
5459 72
5134 91
4564 97
1594 105
722 25
6316 100
6017 12
7277 30
6698 47
3123 49
4272 51
3371 13
6914 30
3465 46
6046 7
1821 38
1871 59
CSTR50b50c1p6.dat
50
10000
750 66
794 32
3915 16
494 90
5147 47
5506 32
950 23
7492 87
7006 8
2509 14
5695 65
6875 2
667 2
2388 102
4633 74
6464 32
1463 89
6400 52
4443 84
491 26
4945 45
6179 92
3785 90
6273 18
2937 7
6062 65
2978 74
1508 33
2142 78
2118 82
443 44
1535 51
4065 43
3695 41
7417 56
1659 56
5363 70
5821 44
814 10
5320 85
2801 61
3897 8
6750 44
6802 8
2988 18
2181 6
4896 82
2668 98
2008 70
101 79
CSTR50b50c1p7.dat
50
10000
263 68
3702 80
415 13
6997 87
1870 71
5328 48
3352 88
5556 84
4501 94
4635 12
6611 57
4469 81
2321 35
7337 50
3476 63
6840 20
5671 61
5220 5
3191 60
1635 34
3634 56
3092 5
2100 50
6625 80
5437 13
3587 33
7229 37
3328 29
3874 4
5116 83
3259 22
6451 92
555 75
1932 14
2200 25
6255 20
1632 39
3419 60
2811 27
4624 53
5825 88
1096 70
2877 39
1832 66
2604 22
4948 81
6327 18
6791 82
2194 3
5831 104
CSTR50b50c1p8.dat
50
10000
7275 82
6611 38
4415 11
6001 98
6093 3
5151 72
5754 65
3619 96
1996 94
6760 12
28 58
2062 71
3975 76
4785 4
2319 62
7216 12
2380 43
4041 64
1940 46
2778 48
2323 77
5 22
414 18
6977 53
437 22
1112 7
3980 5
5149 29
5606 35
613 100
6075 3
3866 44
4544 15
168 95
4483 104
3350 92
5401 14
1018 88
4808 49
3927 29
1348 25
5795 40
6504 41
4362 31
2221 30
214 66
259 60
3413 79
2380 40
4061 133
CSTR50b50c1p9.dat
50
10000
6788 77
2019 81
915 7
5004 87
2816 29
4973 79
657 28
1682 86
6991 72
1386 9
945 47
7156 45
5629 5
2234 52
1163 47
92 1
6589 16
2861 14
688 22
3922 51
1012 80
4418 33
6229 75
7329 15
2938 25
6136 72
731 66
6969 23
7339 57
3610 93
1391 76
1281 81
1033 47
5904 59
6766 64
445 49
1670 79
6116 3
6805 59
3230 92
4372 51
2994 2
2632 34
6891 83
1837 31
2981 37
1690 87
35 59
2567 66
2291 48
CSTR50b50c1p10.dat
50
10000
6301 92
4928 41
4915 5
4007 98
7039 61
4796 3
3059 101
7246 98
4485 70
3511 8
1862 47
4750 31
7284 41
7182 8
6 45
468 93
3298 97
1681 71
6937 4
5065 67
7201 1
1331 52
4544 46
181 84
5438 34
3661 50
4982 38
1289 23
1571 91
6608 7
4206 63
6197 33
5022 89
4141 38
1549 41
5041 19
5439 58
3715 23
1303 84
2533 74
7396 89
193 69
6259 36
1921 51
1453 40
5747 18
3121 33
4158 54
2753 6
521 76
CSTR50b50c1p11.dat
50
10000
5814 100
336 96
1415 2
3010 102
3761 92
4618 22
5461 71
5309 103
1980 61
5637 7
2779 43
2343 13
1438 78
4631 63
6349 38
844 84
6 74
502 25
5685 88
6209 79
5890 16
5744 68
2859 10
534 51
438 42
1186 21
1733 4
3109 21
3304 18
2105 14
7022 43
3612 82
1512 24
2377 12
3832 12
2136 88
1708 31
1313 45
3300 104
1836 46
2920 20
4892 33
2386 34
4451 11
1070 46
1014 100
4552 73
780 44
2939 41
6251 106
CSTR50b50c1p12.dat
50
10000
5327 3
3245 45
5415 101
2013 102
484 17
4441 40
364 38
3372 1
6975 50
263 5
3696 38
7437 97
3092 9
2079 12
5192 30
1221 72
4215 49
6822 81
4434 67
7352 87
4579 30
2657 82
1174 76
886 16
2939 48
6210 94
5984 71
4929 18
5036 47
5103 21
2338 21
1027 24
5501 61
614 88
6115 85
6731 51
5477 1
6412 64
5297 18
1139 17
5944 52
2091 99
6013 32
6981 73
686 51
3781 76
5984 8
4902 32
3126 75
4481 126
CSTR50b50c1p13.dat
50
10000
4839 9
6153 97
1915 97
1016 1
4707 45
4264 57
2766 6
1435 4
4470 39
2388 4
4612 33
5031 77
4746 44
7028 64
4036 23
1597 60
924 25
5643 34
3182 46
996 96
3268 44
7070 96
6989 38
1238 82
5439 54
3735 63
2735 36
6750 16
6768 74
600 27
5153 100
5943 70
1990 96
6350 61
898 54
3827 16
1746 74
4010 83
7294 36
442 89
1468 83
6790 62
2140 29
2011 32
303 55
6547 52
7415 46
1525 20
3312 8
2711 44
CSTR50b50c1p14.dat
50
10000
4352 20
1561 62
5915 121
19 4
1430 95
4086 97
5168 97
6999 8
1964 37
4514 3
5529 36
2625 77
6400 101
4476 21
2879 20
1973 64
5133 2
4463 114
1931 33
2139 7
1957 76
3982 13
5303 3
1590 62
440 78
1260 44
6986 3
1070 17
1001 3
3597 44
469 103
3358 19
5979 41
4586 45
3181 33
922 105
5515 59
1609 3
1791 69
7246 79
4492 19
3989 34
5767 35
4540 120
7419 78
1814 39
1346 108
5647 12
3498 54
940 84
CSTR50b50c1p15.dat
50
10000
3865 25
4470 115
2415 104
6523 5
5653 2
3909 106
71 51
5062 10
6959 21
6639 1
6446 27
218 47
555 14
1925 78
1722 9
2349 45
1841 90
3283 49
679 7
3283 18
646 83
895 29
3618 77
1942 16
2940 76
6284 6
3737 78
2890 12
2733 35
6595 47
3285 68
773 69
2469 78
2823 10
5464 111
5517 54
1784 20
6708 26
3789 82
6549 38
16 54
1188 104
1895 29
7070 61
7036 75
4581 9
2778 25
2269 113
3685 87
6670 105
CSTR50b50c1p16.dat
50
10000
3378 30
7378 56
6415 94
5526 7
2376 32
3731 11
2473 14
3125 13
4454 10
1265 106
7363 20
5312 25
2209 51
6873 22
566 1
2725 31
6050 59
2104 104
6928 93
4426 27
6835 93
5308 43
1933 33
2294 86
5440 79
3809 82
488 37
4710 9
4465 63
2092 51
6101 41
5689 7
6458 5
1059 89
247 73
2613 14
5553 96
4306 46
5786 96
5852 6
3040 84
5887 60
5522 25
2100 15
6652 76
7347 92
4209 64
6392 94
3871 11
4900 125
CSTR50b50c1p17.dat
50
10000
2891 35
2787 5
2915 86
4529 8
6599 59
3554 29
4875 83
1189 15
1948 100
3391 98
780 15
2906 6
3863 82
4322 73
6909 94
3101 19
2759 32
924 52
5676 68
5570 36
5523 1
2221 56
248 96
2646 47
441 81
1334 49
4739 1
6530 6
6198 88
5090 55
1416 18
3104 52
2947 41
6795 58
2530 40
7208 79
1822 62
1905 63
283 7
5155 79
6064 11
3086 21
1649 21
4630 75
6268 76
2614 64
5640 98
3014 78
4057 45
3130 38
CSTR50b50c1p18.dat
50
10000
2403 42
5695 58
6915 85
3532 10
3321 89
3376 48
7277 53
6752 18
6943 92
5516 99
1696 10
499 90
5517 17
1770 25
5752 89
3478 9
6967 9
7245 7
4425 49
6714 47
4212 16
6634 72
6063 61
2998 13
2941 89
6358 20
1490 69
850 4
430 16
587 63
4232 100
519 100
6936 79
5032 32
4813 11
4303 46
5591 35
7003 85
2280 26
4458 52
1588 44
285 88
5276 20
7160 36
5885 84
5381 43
7072 36
7136 68
4244 81
1360 66
CSTR50b50c1p19.dat
50
10000
1916 47
1104 9
3415 80
2535 12
44 16
3199 65
2180 21
4815 20
4438 80
142 96
2613 6
5593 71
7171 51
6719 77
4596 80
3854 100
3676 86
6065 62
3173 28
357 56
2901 30
3547 86
4377 24
3351 80
5441 94
3883 92
5741 33
2671 1
2162 44
3584 68
7048 78
5435 43
3426 13
3268 6
7096 83
1399 11
1860 6
4602 3
4278 43
3761 23
4612 75
4984 50
1403 17
2189 97
5501 87
647 20
1003 74
3759 56
4430 13
7090 88
CSTR50b50c1p20.dat
50
10000
1429 44
4012 50
7415 63
1538 11
4267 36
3022 68
4582 74
2879 19
1933 57
2267 77
3530 1
3187 43
1326 70
4167 23
3439 59
4230 73
385 52
4885 13
1922 7
1501 54
1590 36
460 83
2692 73
3703 38
442 82
1408 51
2492 82
4491 81
3895 59
6582 61
2363 47
2850 73
7415 41
1505 66
1879 44
5994 63
5629 64
2200 19
6275 50
3065 78
136 5
2183 12
5031 13
4719 47
5118 76
3414 80
2434 9
381 37
4616 39
5320 98
